"tweetid","user_display_name","tweet_text","clean_text","troll_or_not"
1250594255250194432,"CarlMinzner","As U.S. discouraged mask use for public, White House team raced to secure face coverings from Taiwan for senior sta… https://t.co/eYDPxqKZ4c","As US discouraged mask use for public White House team raced to secure face coverings from Taiwan for senior sta",0
1289042979412275201,"JeromeTaylor","People will no doubt moan and complain but regional lockdowns can work. 

Just look at China and South Korea

https://t.co/Kk7Kx1fpQg","People will no doubt moan and complain but regional lockdowns can work Just look at China and South Korea",0
1294725742878695425,"DineshDSouza","Look at this foolishness! I’m getting a lecture on the hazards of the Middle Passage when Donald Harris—Kamala’s da… https://t.co/CXrF36cOll","Look at this foolishness Im getting a lecture on the hazards of the Middle Passage when Donald HarrisKamalas da",0
319221707695091712,"kaifulee","""That which does not kill us makes us stronger."" (Sina weibo influence rankings after my return from being silenced) http://t.co/p3ohFe8iD8","That which does not kill us makes us stronger Sina weibo influence rankings after my return from being silenced",0
1029566858658082816,"WeiDuCNA","I asked Andy Chan yesterday at @fcchk why he singles out mainland migrants on one-way permit which is essentially a… https://t.co/yjMuV57n4d","I asked Andy Chan yesterday at why he singles out mainland migrants on oneway permit which is essentially a",0
1181221954436521984,"lokmantsui","""My basic argument involved the day-to-day moral degradation, just dealing with bad people who ... force you into a… https://t.co/jbyd6Y8BMd","My basic argument involved the daytoday moral degradation just dealing with bad people who force you into a",0
963569287981092865,"曲剑明","＠null It is 00:19 UTC now","null It is UTC now",1
933344687762571270,"cCKfbv54Zb1Ae41LVtAdUXtpIKCgIVLLYQuiXkx6k=","#Canada150 isn't over yet. #HamOnt number 19 on @TravelLeisure's 150 reasons Canada is… https://t.co/llYsgMyzpM","#Canada150 isn not over yet #HamOnt number on reasons Canada is",1
929540151897985024,"W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=","How to score a row to yourself on an airplane https://t.co/nAb06tUrZY https://t.co/TOZfmQvRKp… https://t.co/lE9UCESzcS","How to score a row to yourself on an airplane",1
558330431821455360,"New Orleans Online","Patriots coach 'shocked' by 'Deflategate' claims  #sports","Patriots coach shocked by Deflategate claims #sports",1
937732131014545408,"zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=","37 things to do in underrated Salt Lake City https://t.co/AvRPse4gDK https://t.co/oRVbTQuRi7… https://t.co/mTsP4SjlPG","things to do in underrated Salt Lake City",1
1296492884741500934,"newtgingrich","If you study history and put facts in their true context, you will see that the ""Biden Republican"" is just another… https://t.co/3osZGSJq5f","If you study history and put facts in their true context you will see that the Biden Republican is just another",0
710956179292291072,"Yahaya Thinbu","35 Types of Post-Racial Racism https://t.co/NW5TC2t82j https://t.co/rNnbO9kqnv","Types of PostRacial Racism",1
1273907673969221634,"ReutersChina","Factbox: China's new national security proposals for Hong Kong riddled with uncertainty via ⁦@GregTorode⁩  https://t.co/bj8dQPL8Q0","Factbox Chinas new national security proposals for Hong Kong riddled with uncertainty via",0
548461344756727808,"5a6b0b4f57215f02f1b9b72e3c113e5ae63dfc54b2a527781e7f2f275f68e778","The “Obama experiment” seems to be a failure #NoImmigrantsNoISIS #ImmigrationAction","The Obama experiment seems to be a failure #NoImmigrantsNoISIS #ImmigrationAction",1
1186503490954117120,"beijingscribe","All this  business-journalist whinging about the new 20-hour long haul flights, and i'm like: my family does 16-hou… https://t.co/0avnY5hcGQ","All this businessjournalist whinging about the new hour long haul flights and im like my family does hou",0
570671319747989504,"Screamy Monkey","#News #US 3 nabbed in NY, Florida in plot to join Islamic State group (The Arizona Republic) http://t.co/gmgHQCnPSo","#News #US nabbed in NY Florida in plot to join Islamic State group The Arizona Republic",1
611310697897689089,"0e45d2af1bbca512ab1d8fa1c2216c038f9627bb773ab4cbe351404ee7a2c93e","Why Rand Paul Won't Fight #2016Election","Why Rand Paul Won not Fight #2016Election",1
966123494995120133,"曲剑明","＠null It is 01:29 UTC now","null It is UTC now",1
1290433517000613890,"JoeBiden","Every American should be able to safely make their voice heard this November. We need to:

- Expand vote-by-mail an… https://t.co/RlbgfeJ36I","Every American should be able to safely make their voice heard this November We need to Expand votebymail an",0
1145856808004624385,"KaiserKuo","@ourobororoboruo I think we know the answer to this, and it doesn't even require too much cynicism.","I think we know the answer to this and it doesn not even require too much cynicism",0
1295657710579593216,"CNN","Convicted felon Roger Stone, who avoided more than three years in prison when his longtime friend President Donald… https://t.co/ugrcmwY8N6","Convicted felon Roger Stone who avoided more than three years in prison when his longtime friend President Donald",0
928166653761900544,"6fxdBS7M0NZMGtUtKfOWYi4ekC5JErjXGP+gQN4ais=","Tyson Fury legal fight 'could bankrupt' UK Anti-Doping https://t.co/PWX8puojnf","Tyson Fury legal fight could bankrupt UK AntiDoping",1
1251199964807663616,"FrankLuntz","Caveat:  These op-ed writers did not have access to classified daily briefings in late January or early February. https://t.co/lTkDlUq27l","Caveat These oped writers did not have access to classified daily briefings in late January or early February",0
897952977553510401,"306fa811b7752ad7737c5acd42395e999e5a8fb72a3a83ff2c983f86e5ee8d8b","When will Americans figure out our seniors are being shortchanged? Maybe never. Enlist with us at… https://t.co/AzkINsUEY4","When will Americans figure out our seniors are being shortchanged Maybe never Enlist with us at",1
751355630372417536,"Screamy Monkey","Kremlin: Russia, Japan to continue seeking compromise in territorial dispute  #world #news","Kremlin Russia Japan to continue seeking compromise in territorial dispute #world #news",1
1247686895913463808,"ulywang","@ZhaoyinFeng GT editorial few days ago hint China prepare for possible military conflict with US by building up deterrence capacity","GT editorial few days ago hint China prepare for possible military conflict with US by building up deterrence capacity",0
939314712268992512,"cO2F1tY5msaogf69z7RBOcQvMtATHHJNqurj1DkdU=","What Travelers Need to Know About the California Fires https://t.co/BbaAEfF4ZD pic.twitter… https://t.co/S0iBi4WV2k","What Travelers Need to Know About the California Fires pictwitter",1
1210171520514813955,"XinqiSu","Stickers for a restaurant under Maxim’s group in Langham Place https://t.co/117RiIKteq","Stickers for a restaurant under Maxims group in Langham Place",0
1290333942634209280,"NewYorker","When his father called him from the hospital with instructions on how to handle the family’s finances, Vidal grew s… https://t.co/SAy0axNRac","When his father called him from the hospital with instructions on how to handle the familys finances Vidal grew s",0
1255333028353712130,"ReutersChina","China discounts, cheaper iPhone to cushion Apple from virus blow to demand https://t.co/cyZYPRW6hU","China discounts cheaper iPhone to cushion Apple from virus blow to demand",0
1263540237843587073,"wongmjane","@brian_d_vaughn @endingwithali So strange to see two people each whom I met in two different contexts converse! 😄 T… https://t.co/FkNU2kDFSJ","So strange to see two people each whom I met in two different contexts converse T",0
1244272403796164609,"Dali_Yang","@sdonnan Here you go: https://t.co/6xsC4aAK0j and your name is among those who helped. No details on the Chinese executives...","Here you go and your name is among those who helped No details on the Chinese executives",0
537535807502839808,"d89a62e4f39abdecb82c5c5767ab1de8a48c0fe6c2134b8db421ac2267d62e3e","The practice of art isn't to make a living. It's to make your soul grow.","The practice of art isn not to make a living Its to make your soul grow",1
1294683459827326976,"wongmjane","@iamharaldur Just cancel the credit card","Just cancel the credit card",0
578462432567250944,"d3f6e58202566043d909d57584be4811916859c8a09ebbe3b5239f72596d9acf","sexy and free man with amazing hair lool https://t.co/nl1A9VvrOt","sexy and free man with amazing hair lool",1
1289731350094700544,"NormOrnstein","Putin will have to ramp up production of Russian Medals of Honor! https://t.co/L6xL8UAQWq","Putin will have to ramp up production of Russian Medals of Honor",0
818236669925191682,"Chicago Daily News","Video appears to show Fort Lauderdale airport shooting suspect opening fire https://t.co/arMRRQc4vL https://t.co/C08TN0UEhj","Video appears to show Fort Lauderdale airport shooting suspect opening fire",1
1291796754858422279,"BeijingPalmer","also, pet peeve, but *asking people if they approve of the government's direction' in a country where people are se… https://t.co/NK6jdP5On9","also pet peeve but asking people if they approve of the governments direction in a country where people are se",0
1298625024115408897,"ChannelNewsAsia","Champions Sydney to meet Melbourne City in A-League final https://t.co/xPsMqfLoGj https://t.co/N6Dmy8J06V","Champions Sydney to meet Melbourne City in ALeague final",0
805123519155699713,"San Antonio Top News","Storms expected in Central and SE Texas through weekend https://t.co/5E9Pbz9yLv https://t.co/xcPYVNSqXw","Storms expected in Central and SE Texas through weekend",1
933993240361078784,"kiJKK0oUGhzFYiUgBvbi7g8gKTGN9v66Zp8tC7rN9fg=","Spirit Airlines is turning to Disney for some help improving its customer service http… https://t.co/OWzuG1h4xg","Spirit Airlines is turning to Disney for some help improving its customer service",1
1231670758650339329,"gadyepstein","@BethanyAllenEbr Thank you Bethany, that is too kind but I’ll take it! It’s great to be China-focused again, and th… https://t.co/cQKq41wrvx","Thank you Bethany that is too kind but Ill take it Its great to be Chinafocused again and th",0
1059262509692051456,"sergentxgner","There is no such thing as a great talent without great will - power. (Balzac)","There is no such thing as a great talent without great will power Balzac",1
753749447926910977,"248e38be332960041c27149ac0cf9de6d7767f4221621313289792bbc7c762cb","Andrea Motley Crabtree is the first female US Army deep sea diver. https://t.co/nTUwnbzRCc","Andrea Motley Crabtree is the first female US Army deep sea diver",1
935195363115487232,"cO2F1tY5msaogf69z7RBOcQvMtATHHJNqurj1DkdU=","Martha Stewart has a new holiday cookie box to make your baking dreams a reality http… https://t.co/rvjolwLBp6","Martha Stewart has a new holiday cookie box to make your baking dreams a reality",1
817092394416009216,"akaDashan","@KaiserKuo Yet again proving, through highly selective sampling, that Chinese is much easier to understand than English.","Yet again proving through highly selective sampling that Chinese is much easier to understand than English",0
1274893512354365440,"davidpaulk","Reconstructing Chinese Fatherhood

“Lu Xun opposed the patriarchal dictatorship of Confucianism, instead emphasizin… https://t.co/4akZInvYWX","Reconstructing Chinese Fatherhood Lu Xun opposed the patriarchal dictatorship of Confucianism instead emphasizin",0
1130645345439047681,"ChinaRealTime","Google halts plans to cut access to some features on Huawei phones as the U.S. grants temporary exemptions to its b… https://t.co/c7dOqBD4a6","Google halts plans to cut access to some features on Huawei phones as the US grants temporary exemptions to its b",0
1131574838198513664,"levinxgood","Raphael Nguny Thank you for following me!!","Raphael Nguny Thank you for following me",1
1231279514573033472,"BonnieGlaser","@Desmond95990546 Please don't spread disinformation or misinformation about me.","Please don not spread disinformation or misinformation about me",0
1248194276753674240,"michaelxpettis","@Edward_kok Depends what you mean by a ""Minsky moment"" (which isn't from Minsky). If you mean a financial crisis, I… https://t.co/j8Y1BhHodD","Depends what you mean by a Minsky moment which isn not from Minsky If you mean a financial crisis I",0
1284950861131767808,"voxdotcom","Loaning out shows and movies to Netflix used to be a great way for studios to make a little money on the side, unti… https://t.co/KCoKiplTr8","Loaning out shows and movies to Netflix used to be a great way for studios to make a little money on the side unti",0
969039796462084096,"曲剑明","＠null It is 03:37 CET now","null It is CET now",1
610038569130790912,"playlistroyalty","YUNG MAY FOREVER SA JEYDICE!!!!!! 🎉🎉💞💞 # TFBBAMThrowback -Ysa ☺","YUNG MAY FOREVER SA JEYDICE # TFBBAMThrowback Ysa",1
